Fecha,IMAE,meses,imae_trend,gap_pct
2015-05-31T00:00:00Z,106.69999694824219,81,91.7606700798428,15.083735438534163
2015-06-30T00:00:00Z,105.5999984741211,82,91.83678905307198,13.964538726371245
2015-07-31T00:00:00Z,108.69999694824219,83,91.91297116989068,16.77496022555136
2015-08-31T00:00:00Z,107.5,84,91.9892164826789,15.581948953335178
2015-09-30T00:00:00Z,106.5999984741211,85,92.06552504386012,14.658294514555337
2015-10-31T00:00:00Z,108.4000015258789,86,92.1418969059013,16.249835657202638
2015-11-30T00:00:00Z,111.4000015258789,87,92.21833212131293,18.896840044282293
2015-12-31T00:00:00Z,115.19999694824219,88,92.29483074264898,22.168158678541605
2016-01-31T00:00:00Z,109.69999694824219,89,92.37139282250715,17.19320102388755
2016-02-29T00:00:00Z,109.4000015258789,90,92.44801841352867,16.83643804746362
2016-03-31T00:00:00Z,113,91,92.52470756839847,19.99121010136271
2016-04-30T00:00:00Z,112.30000305175781,92,92.60146033984519,19.286897698296634
2016-05-31T00:00:00Z,111.0999984741211,93,92.67827678064121,18.129657673705868
2016-06-30T00:00:00Z,108.4000015258789,94,92.7551569436027,15.586480266991387
2016-07-31T00:00:00Z,109.30000305175781,95,92.83210088158957,16.330392845365527
2016-08-31T00:00:00Z,110.4000015258789,96,92.90910864750569,17.24884587768285
2016-09-30T00:00:00Z,109.80000305175781,97,92.98618029429873,16.62096737439196
2016-10-31T00:00:00Z,110.4000015258789,98,93.06331587496032,17.083007030130037
2016-11-30T00:00:00Z,115,99,93.14051544252604,21.082285676242485
2016-12-31T00:00:00Z,120.5999984741211,100,93.21777905007546,25.754080580210026
2017-01-31T00:00:00Z,115.4000015258789,101,93.29510675073222,21.26367072201667
2017-02-28T00:00:00Z,114.30000305175781,102,93.37249859766396,20.22297431861908
2017-03-31T00:00:00Z,118.0999984741211,103,93.44995464408245,23.410566173120717
2017-04-30T00:00:00Z,114.69999694824219,104,93.52747494324366,20.40647547392469
2017-05-31T00:00:00Z,113.69999694824219,105,93.60505954844763,19.447893688864237
2017-06-30T00:00:00Z,111.5999984741211,106,93.68270851303872,17.500740500928647
2017-07-31T00:00:00Z,113.80000305175781,107,93.76042189040547,19.369972300614524
2017-08-31T00:00:00Z,113.9000015258789,108,93.83819973398076,19.374886410908854
2017-09-30T00:00:00Z,112.0999984741211,109,93.91604209724171,17.699010248788305
2017-10-31T00:00:00Z,113.69999694824219,110,93.99394903370992,19.033296569982205
2017-11-30T00:00:00Z,116.9000015258789,111,94.0719205969513,21.725927907688547
2017-12-31T00:00:00Z,122.5999984741211,112,94.14995684057624,26.403821436435848
2018-01-31T00:00:00Z,117.80000305175781,113,94.22805781823955,22.32703061942276
2018-02-28T00:00:00Z,117.80000305175781,114,94.3062235836406,22.244111195646354
2018-03-31T00:00:00Z,121.80000305175781,115,94.38445419052329,25.500400092622932
2018-04-30T00:00:00Z,119.5999984741211,116,94.46274969267608,23.59472551155326
2018-05-31T00:00:00Z,118.69999694824219,117,94.5411101439321,22.7564508025206
2018-06-30T00:00:00Z,116.4000015258789,118,94.61953559816911,20.716858628792068
2018-07-31T00:00:00Z,118.19999694824219,119,94.69802610930952,22.16849227972979
2018-08-31T00:00:00Z,118,120,94.77658173132055,21.916227387179532
2018-09-30T00:00:00Z,115.4000015258789,121,94.85520251821413,19.60528224648863
2018-10-31T00:00:00Z,118,122,94.93388852404703,21.75038853962672
2018-11-30T00:00:00Z,121,123,95.01263980292082,24.178061228957937
2018-12-31T00:00:00Z,125.19999694824219,124,95.091456408982,27.507330674600983
2019-01-31T00:00:00Z,122.0999984741211,125,95.17033839642194,24.917204683700778
2019-02-28T00:00:00Z,122.80000305175781,126,95.249285819477,25.405952454403558
2019-03-31T00:00:00Z,126.0999984741211,127,95.32829873242851,27.974852061211042
2019-04-30T00:00:00Z,124,128,95.40737718960284,26.212566110905566
2019-05-31T00:00:00Z,123.69999694824219,129,95.48652124537142,25.887415599405905
2019-06-30T00:00:00Z,120.4000015258789,130,95.56573095415081,23.10052525766242
2019-07-31T00:00:00Z,122.9000015258789,131,95.64500637040263,25.072754177832923
2019-08-31T00:00:00Z,121.9000015258789,132,95.72434754863377,24.172836755765204
2019-09-30T00:00:00Z,120.80000305175781,133,95.80375454339628,23.183443507880863
2019-10-31T00:00:00Z,123,134,95.8832274092875,24.905328544985128
2019-11-30T00:00:00Z,126.9000015258789,135,95.96276620095003,27.943912258427428
2019-12-31T00:00:00Z,130.5,136,96.04237097307181,30.65837683646544
2020-01-31T00:00:00Z,127,137,96.12204178038617,27.856843382273322
2020-02-29T00:00:00Z,125.5,138,96.20177867767178,26.585791169821693
2020-03-31T00:00:00Z,121.4000015258789,139,96.28158171975281,23.181385008303046
2020-04-30T00:00:00Z,112.69999694824219,140,96.36145096149889,15.662315861798337
2020-05-31T00:00:00Z,111.5,141,96.44138645782515,14.508916131325922
2020-06-30T00:00:00Z,111.5,142,96.5213882636923,14.425996707549515
2020-07-31T00:00:00Z,118.5,143,96.60145643410667,20.431914251274375
2020-08-31T00:00:00Z,120.5999984741211,144,96.6815910241201,22.105625934048412
2020-09-30T00:00:00Z,121.69999694824219,145,96.76179208883025,22.93067683794412
2020-10-31T00:00:00Z,125.19999694824219,146,96.84205968338038,25.68310335152022
2020-11-30T00:00:00Z,128,147,96.92239386295954,27.811966890611917
2020-12-31T00:00:00Z,135,148,97.00279468280253,33.053498918716784
2021-01-31T00:00:00Z,128.89999389648438,149,97.08326219819003,28.346787910533422
2021-02-28T00:00:00Z,128.60000610351563,150,97.1637964644485,28.030868153796895
2021-03-31T00:00:00Z,133.3000030517578,151,97.24439753695033,31.537487811401554
2021-04-30T00:00:00Z,130.10000610351563,152,97.32506547111387,29.02468662301727
2021-05-31T00:00:00Z,130,153,97.4058003224034,28.86486900155001
2021-06-30T00:00:00Z,127.5,154,97.48660214632922,26.84014099206351
2021-07-31T00:00:00Z,131.1999969482422,155,97.56747099844772,29.61787043340287
2021-08-31T00:00:00Z,130.10000610351563,156,97.6484069343613,28.693008927911645
2021-09-30T00:00:00Z,128.8000030517578,157,97.72941000971855,27.605829997288645
2021-10-31T00:00:00Z,130.60000610351563,158,97.8104802802142,28.910753194784977
2021-11-30T00:00:00Z,135.3000030517578,159,97.89161780158913,32.36336318655661
2021-12-31T00:00:00Z,140.8000030517578,160,97.97282262963057,36.265034529392715
2022-01-31T00:00:00Z,135,161,98.05409482017193,31.97554640962359
2022-02-28T00:00:00Z,134.5,162,98.13543442909298,31.521569046193587
2022-03-31T00:00:00Z,139.10000610351563,163,98.21684151231985,34.80154399902915
2022-04-30T00:00:00Z,135.8000030517578,164,98.29831612582501,32.317634054155334
2022-05-31T00:00:00Z,135.5,165,98.37985832562742,32.01355490265057
2022-06-30T00:00:00Z,132,166,98.46146816779252,29.313663705535653
2022-07-31T00:00:00Z,135.10000610351563,167,98.54314570843219,31.552081037513613
2022-08-31T00:00:00Z,135.1999969482422,168,98.62489100370493,31.543146703014813
2022-09-30T00:00:00Z,134.3000030517578,169,98.70670410981573,30.792325800832376
2022-10-31T00:00:00Z,135.90606689453125,170,98.78858508301632,31.898190002245297
2022-11-30T00:00:00Z,140.99005126953125,171,98.87053397960501,35.48780727968559
2022-12-31T00:00:00Z,146.0966033935547,172,98.95255085592687,38.962761902473005
2023-01-31T00:00:00Z,139.3000030517578,173,99.03463576837365,34.11602574982062
2023-02-28T00:00:00Z,140.89999389648438,174,99.1167887733839,35.175153615344
2023-03-31T00:00:00Z,144.89999389648438,175,99.19900992744303,37.89157735334854
2023-04-30T00:00:00Z,140.6999969482422,176,99.28129928708326,34.8672714521868
2023-05-31T00:00:00Z,141.1999969482422,177,99.36365690888371,35.139088129970816
2023-06-30T00:00:00Z,139.3000030517578,178,99.44608284947046,33.70142863093868
2023-07-31T00:00:00Z,142.39999389648438,179,99.52857716551651,35.81951454941618
2023-08-31T00:00:00Z,141.10000610351563,180,99.61113991374197,34.81948972557234
2023-09-30T00:00:00Z,138.60000610351563,181,99.69377115091389,32.9488931695237
2023-10-31T00:00:00Z,137.8000030517578,182,99.77647093384648,32.287098739060305
2023-11-30T00:00:00Z,144.3000030517578,183,99.85923931940107,36.81328993555253
2023-12-31T00:00:00Z,149.5,184,99.94207636448614,40.270561101997515
2024-01-31T00:00:00Z,145.3000030517578,185,100.02498212605738,37.338061553085744
2024-02-29T00:00:00Z,145.3000030517578,186,100.10795666111774,37.255142129309334
2024-03-31T00:00:00Z,148.39999389648438,187,100.19100002671748,39.2832925080409
2024-04-30T00:00:00Z,146.3000030517578,188,100.2741122799541,37.77517701238446
2024-05-31T00:00:00Z,147.5,189,100.35729347797255,38.50914227802882
2024-06-30T00:00:00Z,143.31942749023438,190,100.44054367796517,35.55099505656516
2024-07-31T00:00:00Z,146.68785095214844,191,100.5238629371717,37.79117246489774
2024-08-31T00:00:00Z,146.88104248046875,192,100.6072513128794,37.839868863185885
2024-09-30T00:00:00Z,143.6060028076172,193,100.69070886242302,35.50199280712478
2024-10-31T00:00:00Z,145.56118774414063,194,100.77423564318495,36.771380834735545
2024-11-30T00:00:00Z,149.43710327148438,195,100.85783171259507,39.31636719765326
2024-12-31T00:00:00Z,154.5045623779297,196,100.94149712813099,42.56825131921032
